LokacijaId;Nastanek;Ura;Leto;Skupina dogodka;Dogodek;WGSLat;WGSLon;OPIS
329402;19.08.2022;18:40;2022;Nesreče v gorah;nesreče v gorah;46,243112;13,6020416;Ob 18.40 sta se v bližini naselja Ladra, občina Kobarid, izgubila pohodnika. Gorski reševalci GRS Tolmin so pohodnika našli in ju pospremili v dolino.
330009;19.08.2022;21:55;2022;Nesreče v gorah;nesreče v gorah;46,4077004;13,8607136;Ob 21.59 sta dva tuja planinca zašla iz Tominškove poti na Triglav ter obstala zaplezana na zahtevnem terenu. Gorski reševalci GRS Mojstrana so nepoškodovana planinca s pomočjo vrvne tehnike spustili nazaj na označeno pot ter ju pospremili v dolino.
333871;19.09.2022;14:55;2022;Nesreče v gorah;nesreče v gorah;46,4296871;14,3797509;Ob 14.21 si je na Tegoški planini, občina Tržič, planinec poškodoval nogo. Posredovali so reševalci GRS Tržič, dežurna ekipa za reševanje v gorah GRS- Brnik in helikopter SV. Poškodovanca so oskrbeli, helikopter ga je prepeljal v SB Jesenice. 
333877;19.09.2022;16:13;2022;Nesreče v gorah;nesreče v gorah;46,3580204;14,3897819;Ob 15.38 si je na Storžiču, občina Tržič, planinec poškodoval nogo. Posredovali so reševalci GRS Tržič, dežurna ekipa za reševanje v gorah GRS Brnik in helikopter SV. Poškodovanca so oskrbeli, helikopter ga je prepeljal v SB Jesenice.
333881;19.09.2022;17:25;2022;Nesreče v gorah;nesreče v gorah;46,2060178;15,1335105;Ob 17.25 se je na hribu Kamnik v občini Žalec pri sestopu poškodoval planinec. Gorski reševalci GRS Celje so poškodovanega na kraju oskrbeli in prenesli do reševalnega vozila, kjer so ga prevzeli reševalci NMP Celje in Žalec ter prepeljali v celjsko bolnišnico.
342317;20.02.2023;11:24;2023;Nesreče v gorah;nesreče v gorah;46,2880279;15,595357;Ob 11.34 je v Dreveniku, občina Rogaška Slatina, spodrsnilo planincu, ki je padel čez pečino in se poškodoval. Gasilci PGD Kostrivnica so nudili pomoč reševalcem NMP Šmarje pri prenosu opreme do poškodovanca. Planinca so s pomočjo vitla dvignili v helikopter SV, ki ga je v spremstvu dežurne ekipe HNMP prepeljal v SB Celje.
317654;20.03.2022;15:24;2022;Nesreče v gorah;nesreče v gorah;46,2836161;13,7891058;Ob 15.24 si je pri sestopu iz Komne proti Savici, občina Bohinj, planinka poškodovala nogo. Gorski reševalci GRS Bohinj in Tolmin ter dežurna ekipa HNMP - GRS Brnik so poškodovano planiko oskrbeli, nato pa s helikopterjem Slovenske vojske prepeljali v Splošno bolnico Jesenice.
343681;20.03.2023;12:41;2023;Nesreče v gorah;nesreče v gorah;46,2861057;14,5814861;Ob 12.41 je približno 100 metrov pod Kamniškim vrhom iz smeri Županjih Njiv, občina Kamnik, planincu zdrsnilo in se je težje poškodoval. Na kraj so odšli reševalci GRS Kamnik in združena ekipa HNMP-GRS s helikopterjem SV. Poškodovano osebo so helikopterjem prepeljali v UKC Ljubljana.
321401;20.05.2022;07:42;2022;Nesreče v gorah;nesreče v gorah;46,3900962;13,6507024;Ob 7.45 je nad planino Bala v dolini Bavšice v občini Bovec,  enega od planincev obšla slabost, da je padel in si poškodoval glavo. Posredovali so reševalci GRZS Bovec in helikopter SV z združeno ekipo GRZS-HNMP, ki so poškodovanca na kraju nesreče oskrbeli in odpeljali v UKC Ljubljana.
321426;20.05.2022;14:32;2022;Nesreče v gorah;nesreče v gorah;46,458523;14,044125;Ob 14.32 je pri sestopu iz Planine pod Golico, občina Jesenice, planinka zašla s poti. Aktivirani so bili gorski reševalci GRS Jesenice, vendar je pred njihovim prihodom planika sama našla pot. 
326822;20.07.2022;11:08;2022;Nesreče v gorah;nesreče v gorah;46,2504953;13,6667099;Ob 11.17 je na pobočju Krna, občina Kobarid, enega od delavcev, ki so delali nad planino Kašina obšla slabost. Posredovali so reševalci GRS Tolmin in posadka s helikopterjem LPE z GRS ekipo na krovu. Obolelega so prepeljali v UKC Ljubljana.
326853;20.07.2022;16:46;2022;Nesreče v gorah;nesreče v gorah;46,3405363;14,5461123;Ob 16.49 se je na pobočju Kalške Gore, občina Preddvor, poškodoval planinec. Posredovali so reševalci GRS Kranj in posadka s helikopterjem LPE z dežurno ekipo GRS Brnik na krovu. Poškodovanca so na kraju oskrbeli in prepeljali v dolino v nadaljnjo oskrbo.
330081;20.08.2022;14:55;2022;Nesreče v gorah;nesreče v gorah;46,1624411;14,099313;Ob 14:55 si je na pobočju Blegoša planinka poškodovala nogo. Reševalci GRS Škofja Loka in Kranj so poškodovano na kraju oskrbeli ter jo s terenskim vozilom prepeljali v dolino in predali reševalcem NMP Škofja Loka v nadaljnjo oskrbo.
333988;20.09.2022;22:32;2022;Nesreče v gorah;nesreče v gorah;46,4527281;14,0924542;Ob 20.51 sta bila zaplezani dve osebi na Avstrijski strani Javorniškega Rovta. Reševalci iz Avstrije so zaprosili za pomoč in posredovali so reševalci GRS Jesenice, ki so ...
337072;20.11.2022;14:53;2022;Nesreče v gorah;nesreče v gorah;46,439983;13,6554573;Ob 14.53 si je na Mangartu, občina Bovec, tuj planinec poškodoval nogo. Aktivirani so bili reševalci GRS Bovec in helikopter SV z združeno ekipo HNMP in GRS, ki je poškodovanca prepeljal v Bovec. Tam so ga oskrbeli reševalci NMP Tolmin in ga z reševalnim vozilom prepeljali do mejnega prehoda Predel, kjer so ga predali italijanskim kolegom.
337059;20.11.2022;10:38;2022;Nesreče v gorah;nesreče v gorah;46,3875945;13,9273495;Ob 10.44 je na pobočju Debele peči, nad naseljem Krnica, občina Gorje, pes ušel lastniku, zato sta se oba zaplezala na ledenem območju. Reševalci GRS Mojstrana so s pomočjo vrvne tehnike oba spravili na varno območje in pospremili v dolino. Aktiviran je bil helikopter SV za gorsko reševanje, ki je prepeljal reševalce v bližino kraja dogodka. Zaradi neugodnih vremenskih razmer reševanje zaplezanih s helikopterjem ni bilo mogoče.
314185;21.01.2022;20:14;2022;Nesreče v gorah;nesreče v gorah;46,4335162;14,1741668;Ob 20.14 so na območju Stola, občina Žirovnica, pogrešali turnega smučarja. Posredovali so gorski reševalci postaje GRS Radovljica, Bohinj in Tržič. Pregledali so južno pobočje Stola in greben Stola, pogrešanega niso našli. Iskanje bodo nadaljevali zjutraj naslednji dan.
340243;21.01.2023;13:21;2023;Nesreče v gorah;nesreče v gorah;45,5921007;14,7363004;Ob 13.31 sta na Goteniškem Snežniku v občini Kočevje onemogla planinca, eden je dobil omrzline v noge in je bil poškodovan. Posredovali so reševalci GRS Ljubljana in helikopter SV skupaj z združeno HNMP – GRS ekipo, ki pa se je zaradi slabega vremena moral vrniti v bazo. Reševalci GRS Ljubljana so planinca rešili na klasični način, pomoč jim je nudilo sedem domačinov z motornimi sanmi. Aktivirani so bili tudi gasilci PGD Grčarice, ki so pripravili sprejemno mesto za ponesrečenca. Reševalci NMP Kočevje in Ribnica so ju ob 21.10 prepeljali v UKC Ljubljana. O dogodku je bila obveščena policija.
340257;21.01.2023;16:08;2023;Nesreče v gorah;nesreče v gorah;45,9952068;13,6561737;Ob 16.08 si je pri sestopu s Svete gore, občina Nova Gorica, pohodnik poškodoval gleženj. Reševalci enote HRI MONG in gasilci JZ GRD GE Nova Gorica so poškodovanca na kraju imobilizirali in prenesli do kraja, kjer so ga predali v nadaljnjo oskrbo reševalcem NMP Nova Gorica.
317742;21.03.2022;14:39;2022;Nesreče v gorah;nesreče v gorah;46,3186423;13,9265911;Ob 14.39 si je na pešpoti proti planini Zajamniki v občini Bohinj planinka poškodovala gleženj. Gorski reševalci GRS Bohinj so poškodovanko na kraju oskrbeli, prenesli do vozila, z vozilom prepeljali v dolino, kjer so jo v nadaljnjo oskrbo reševalcem NMP.
343748;21.03.2023;16:36;2023;Nesreče v gorah;nesreče v gorah;46,4227842;13,9271048;Ob 16.36 se je v dolini Kot, občina Kranjska Gora, zaplezal planinec. Gorski reševalci GRS Mojstrana in dežurna ekipa HeNMP Brnik so ga locirali in s helikopterjem SV prepeljali na izhodišče.
321490;21.05.2022;13:16;2022;Nesreče v gorah;nesreče v gorah;46,4806429;14,0642074;Ob 13.16 se je pri sestopu iz Golice, občina Jesenice, poškodovala planinka. Gorski reševalci GRS Jesenice so poškodovano osebo na kraju oskrbeli, na klasični način prenesli v dolino in nato prepeljali na nadaljnje zdravljenje v SB Jesenice.
321482;21.05.2022;11:42;2022;Nesreče v gorah;nesreče v gorah;46,4082288;13,8162992;Ob 11.42 so pod Stenarskim vratci, občina Kranjska Gora, zaradi neprimerne opreme in snežnih razmer obtičali trije planinci. Reševalci GRS Mojstrana in združena ekipa GRZS-HNMP so nepoškodovane planince s helikopterjem SV prepeljali v dolino.
321497;21.05.2022;14:57;2022;Nesreče v gorah;nesreče v gorah;46,4859311;14,0619315;Ob 14.57 so pri Koči na Golici, občina Jesenice, reševalci GRS Jesenice in združena ekipa HNMP-GRS oskrbeli obolelo osebo in jo s helikopterjem SV prepeljali v SB Jesenice.
347733;21.05.2023;13:10;2023;Nesreče v gorah;nesreče v gorah;46,3113378;14,5470503;Ob 13.09 je ne gorskem grebenu med Velikim Zvohom in Vrhom Korena, občina Kamnik, planinec padel po skalah in se poškodoval po glavi in rami. Gorski reševalci GRS Kamnik so ga na kraju oskrbeli, nato pa ga je helikopter Letalske enote policije prepeljal na zdravljenje v UKC Ljubljana.
347740;21.05.2023;14:19;2023;Nesreče v gorah;nesreče v gorah;46,4259348;13,772005;Ob 14.19 sta se na Prisojniku, občina Kranjska Gora, zaradi snega zaplezala tuja planinca. Gorski reševalci GRS Kranjska Gora so s pomočjo združene ekipe GRS Brnik in helikopterjem Slovenske vojske planinca rešili in nepoškodovane prepeljali na Vršič.
347752;21.05.2023;18:57;2023;Nesreče v gorah;nesreče v gorah;46,2327125;13,9361413;Ob 18.57 sta se na pobočju Rušnega vrha, občina Bohinj, zaplezala dva tuja planinca, eden si je poškodoval gleženj. Gorski reševalci GRS Bohinj in združena ekipa GRZS-HNMP z Brnika so ju na kraju oskrbeli, z vitlom potegnili v helikopter SV in prepeljali v dolino.
324438;21.06.2022;20:32;2022;Nesreče v gorah;nesreče v gorah;46,3570395;14,0763073;Ob 20.32 se je na pobočju Velike Osojnice, občina Bled, izgubila tuja pohodnica. Reševalci GRS Radovljica so jo našli s pomočjo koordinat in jo pospremili v dolino.
326915;21.07.2022;12:09;2022;Nesreče v gorah;nesreče v gorah;46,4765079;13,7616626;Ob 12.11 sta se nad Kranjsko Goro v gozdu izgubila planinca. Gorski reševalci GRS Kranjska Gora so planinca našli in nepoškodovana na klasični način pospremili v dolino. 
326964;21.07.2022;22:49;2022;Nesreče v gorah;nesreče v gorah;46,3410788;14,3994937;Ob 22.49 sta se na južnem pobočju Storžiča, občina Preddvor, izgubila planinca. Reševalci GRS Kranj so izgubljena našli s pomočjo koordinat in nepoškodovana na klasični način pospremili v dolino.
329270;21.08.2022;21:21;2022;Nesreče v gorah;nesreče v gorah;46,2417349;13,8400344;Ob 20.29 sta na pobočju Visokega Orlovega roba, občina Bohinj, dva pohodnika zašla s poti. Reševalci GRS Bohinj so jih s pomočjo koordinat locirali in pospremili do koče.
329255;21.08.2022;15:25;2022;Nesreče v gorah;nesreče v gorah;46,4285761;14,2338306;Ob 15.25 si je na Zelenici, občina Žirovnica, planika poškodovala roko. Gorski reševalci GRS Tržič so jo na kraju oskrbeli in prepeljali v dolino.
329258;21.08.2022;17:25;2022;Nesreče v gorah;nesreče v gorah;46,4646347;13,7574548;Ob 17.25  je pri sestopu iz Male Pišnice, občina Kranjska Gora,  šest planincev obtičalo na brezpotju. Gorski reševalci GRS Kranjska Gora so jih s pomočjo vrvne tehnike rešili in nepoškodovane prepeljali v dolino.
333999;21.09.2022;08:00;2022;Nesreče v gorah;nesreče v gorah;46,3186954;13,779105;Ob 8.00 je v Koči pri sedmerih jezerih, občina Bohinj, obolela oseba potrebovala zdravniško oskrbo. Posadka helikopterja SV z dežurno ekipo GRS Brnik na krovu je obolelo osebo prepeljala v SB Jesenice na nadaljnje zdravljenje. Gorski reševalci GRS Bohinj so zavarovali kraj pristanka helikopterja. 
334031;21.09.2022;15:49;2022;Nesreče v gorah;nesreče v gorah;46,3441957;13,82875;Ob 16.04 se je v dolini Triglavskih jezer, občina Bohinj, pri padcu s poti poškodoval planinec. Reševalci GRS Bohinj in dežurna ekipa GRS Brnik so poškodovanega oskrbeli na kraju, nato pa ga je posadka s helikopterjem SV prepeljala v SB Jesenice.
314197;22.01.2022;02:14;2022;Nesreče v gorah;nesreče v gorah;46,3071477;14,5479372;Ob 2.14 je v koči na planini Koren, občina Kamnik, oseba padla z višine in si poškodovala prsni koš. Gorski reševalci postaje GRS Kamnik so ji na kraju nudili oskrbo do prihoda posadke s helikopterjem SV z ekipo HNMP na krovu. Slednji so osebo prepeljali v UKC Ljubljana.
314204;22.01.2022;10:30;2022;Nesreče v gorah;nesreče v gorah;46,1592625;14,2802082;Ob 10.26 so v Breznici pod Lubnikom, občina Škofja Loka, pogrešali osebo. Posredovali so reševalci GRS Škofja Loka. Osebo so našli mrtvo ter jo prenesli do ustrezne službe.
314243;22.01.2022;22:33;2022;Nesreče v gorah;nesreče v gorah;46,3592975;14,6129942; Težave planincev pri sestopu iz Planjave, sami sestopili.
345319;22.04.2023;12:24;2023;Nesreče v gorah;nesreče v gorah;46,262254;15,7416756;Ob 12.24 se je na Donački gori v občini Rogatec poškodovala planinka, ki zaradi poškodbe pri padcu ni mogla nadaljevati poti. Posredovali so gasilci PGD Donačka Gora, PGD Rogatec, gorski reševalci GRS Celje, GRS Kranj in reševalci NMP Šmarje pri Jelšah, ki so poškodovano osebo na težko dostopnem terenu oskrbeli in pripravili za helikopterski prevoz. Helikopter SV jo je prepeljal v UKC Maribor.
321574;22.05.2022;11:23;2022;Nesreče v gorah;nesreče v gorah;46,425317;13,7615148;Ob 11.23 sta pod Prisankovim oknom, občina Kranjska Gora, zaradi snežnih razmer obtičala planinca. Aktivirani so bili gorski reševalci GRS Kranjska Gora ter posadka s helikopterjem SV z združeno ekipo GRZS in HNMP na krovu. Planinca so nepoškodovana prepeljali v dolino.  
347773;22.05.2023;08:16;2023;Nesreče v gorah;nesreče v gorah;46,2843972;13,7733571;Ob 8.16 je v Domu na Komni v občini Bohinj obolela oseba potrebovala zdravniško pomoč. Posredovali so reševalci GRS Bohinj, dežurna ekipa HNMP z Brnika in helikopter SV. Obolelo osebo je helikopter prepeljal v Bohinj, kjer so jo prevzeli reševalci NMP Bohinj. 
347835;22.05.2023;16:28;2023;Nesreče v gorah;nesreče v gorah;46,4393838;13,7315847;Ob 16.28 je na poti na Mojstrovko v Kranjski Gori tujemu planincu pri vzponu zdrsnilo in je padel čez steno. Aktivirani so bili gorski reševalci GRS Kranjska Gora. Helikopter SV je skupaj z združeno ekipo HNMP–GRS s stene rešil nepoškodovano planinko, poškodovanega planinca pa je v nadaljnjo oskrbo prepeljal v UKC Ljubljana.
347868;22.05.2023;21:23;2023;Nesreče v gorah;nesreče v gorah;46,1224338;14,4602382;Ob 21.23 se je v Tacnu, občina Ljubljana, na poti na Šmarno Goro pohodnica lažje poškodovala. Gasilci PGD Tacen in GB Ljubljana ter gorski reševalci GRS Ljubljana so jo na kraju oskrbeli, prenesli do ceste, kjer so jo predali v nadaljnjo oskrbo reševalcem NMP Ljubljana.
326977;22.07.2022;09:12;2022;Nesreče v gorah;nesreče v gorah;46,3873386;13,8601277;Ob 8.32 je na Staničevi koči, občina Mojstrana, planinca obšla slabost. Aktivirani so bili gorski reševalci GRS Mojstrana. Obolelo osebo je nato v SB Jesenice prepeljal helikopter LPE skupaj z dežurno ekipo GRS na Brniku.
327037;22.07.2022;18:15;2022;Nesreče v gorah;nesreče v gorah;46,4231469;13,7055766;Ob 18.22 so pod zavetiščem pod Špičkom, občina Bovec, pohodniki opazili negibno osebo. Gorski reševalci GRS Bovec in dežurna ekipa GRS na Brniku so obnemoglega planinca dvignili v helikopter, ki ga je odpeljal v bolnišnico na Jesenice.
329489;22.08.2022;17:45;2022;Nesreče v gorah;nesreče v gorah;46,4877935;13,9948829;Ob 17.45 je na Dovški Babi, občina Kranjska Gora, onemogel tuji planinec. Reševalci GRS Mojstrana so ga pospremili v dolino.
314257;23.01.2022;13:13;2022;Nesreče v gorah;nesreče v gorah;45,9733641;13,6714774;Ob 13.13 si je pri vračanju s hriba Škabrijel, občina Nova Gorica, pohodnica poškodovala nogo in ni mogla nadaljevati poti. Reševalci Enote za hitre reševalne intervencije MO Nova Gorica so poškodovani pohodnici imobilizirali poškodovano nogo in jo prenesli do parkirnega prostora, kjer so jo prevzeli reševalci NMP Nova Gorica in jo prepeljali v Splošno bolnišnico v Šempetru pri Gorici.
314258;23.01.2022;13:29;2022;Nesreče v gorah;nesreče v gorah;46,3100195;14,6217706;"Ob 13.29 so v Dolškem grabnu v Kamniški Bistrici, občina Kamnik, reševalci GRS Kamnik posredovali, kjer so planinca, ki si je zlomil nogo varno prenesli v dolino.	
"
317881;23.03.2022;10:15;2022;Nesreče v gorah;nesreče v gorah;46,3411575;14,5975763; Ob 10.15 se je na poti s Kamniškega dedca v Kamniški Bistrici pri sestopu poškodovala planinka. Posredovali so pripadniki GRS Kamnik, ki so poškodovanko imobilizirali ter pospremili na Jermanco od kjer so jo prepeljali na pregled v ZD Kamnik.
345369;23.04.2023;15:29;2023;Nesreče v gorah;nesreče v gorah;46,1667068;14,2672982;Ob 15.29 si je pri sestopu z Lubnika, občina Škofja Loka, pohodnik pri padcu poškodoval nogo. Gorski reševalci GRS Škofja Loka so poškodovanega pohodnika na kraju oskrbeli, prepeljali v dolino in predali reševalcem NMP Škofja Loka.
324575;23.06.2022;19:13;2022;Nesreče v gorah;nesreče v gorah;46,4242303;14,2214713;Ob 19.20 sta se na severnem pobočju Begunjščice, občina Radovljica, izgubila in onemogla dva planinca. Gorski reševalci GRS Radovljica so jih izsledili na Smokuški planini, ju oskrbeli in pospremili v dolino. 
327118;23.07.2022;11:15;2022;Nesreče v gorah;nesreče v gorah;46,3574342;14,5683013;Ob 11.33 sta planinca potrebovala pomoč gorskih reševalcev 200 m pod Bivakom pod Skuto, občina Kamnik, ker je enemu postalo slabo. Na kraj so odšli reševalci GRS Kamnik in dežurna ekipa GRS s helikopterjem LPE.
327168;23.07.2022;18:08;2022;Nesreče v gorah;nesreče v gorah;46,3805259;14,5547389;Ob 18.08 sta se v Novi centralni smeri v Veliki Babi, občina Jezersko, zaplezala dva alpinista. Gorski reševalci GRS Jezersko so locirali alpinista. Dežurna ekipa GRS Brnik je s pomočjo vitla nepoškodovana alpinista dvignila v helikopter LPE, ki ju je prepeljal v dolino.
327161;23.07.2022;17:06;2022;Nesreče v gorah;nesreče v gorah;46,2882844;13,6705735;Ob 17.10 so na grebenu Velikega Lemeža, občina Bovec, obnemogli trije planinci. Gorski reševalci  GRS Bovec v sodelovanju z ekipo GRS iz Brnika so z vitlom na krov helikopterja slovenske policije, dvignili nepoškodovane planince in jih odpeljali v dolino.
327183;23.07.2022;21:05;2022;Nesreče v gorah;nesreče v gorah;46,3085933;13,5519537;Ob 21.05 se je na pobočju Polovnika, občina Bovec, zaplezala skupina enajstih skavtov iz Francije. Gorski reševalci GRS Bovec so jih s pomočjo vrvne tehnike rešili ter pospremili v dolino.
329742;23.08.2022;14:17;2022;Nesreče v gorah;nesreče v gorah;45,8288939;13,9768197;Ob 14.18 se je planinka izgubila na Gradiški Turi pri Vipavi, občina Vipava. Gorski reševalci GRS Tolmin, skupina Ajdovščina, so planinko nepoškodovano pospremili v dolino.
315937;24.02.2022;15:29;2022;Nesreče v gorah;nesreče v gorah;46,2557012;14,5212199;Ob 15.33 si je na poti na Šenturško goro, občina Cerklje na Gorenjskem, planinec pri padcu poškodoval nogo. Gorski reševalci GRS Kranj in dežurna ekipa GRS na Brniku so poškodovanca oskrbeli in s helikopterjem slovenske policije LPE prepeljali v UKC Ljubljana.
324611;24.06.2022;10:27;2022;Nesreče v gorah;nesreče v gorah;46,3132459;14,6015584;Ob 10.27 si je na Koželjevi poti v naselju Kamniška Bistrica, občina Kamnik, pohodnica poškodovala gleženj. Gorski reševalci GRS Kamnik so poškodovano pohodnico imobilizirali, prenesli do ceste in nato predali v nadaljnjo oskrbo reševalcem NMP Kamnik.
324668;24.06.2022;20:32;2022;Nesreče v gorah;nesreče v gorah;46,3132214;13,611919;Ob 20.41 smo prejeli obvestilo, da sta na področju planine Golobar v občini Bovec. Zašla planinca sta po navodilih GRS Bovec napotena  do lovske koče 10 minut stran. kjer bosta prenočila.
327214;24.07.2022;08:54;2022;Nesreče v gorah;nesreče v gorah;46,287724;13,763361;Ob 8.54 je na Koči pod Bogatinom, občina Bohinj, obolela oseba potrebovala zdravniško oskrbo. Aktivirani so bili Reševalci GRS Bohinj in posadka s helikopterjem LPE z dežurno ekipo GRS Brnik na krovu. Obolelo osebo so prepeljali v dolino.
327230;24.07.2022;14:48;2022;Nesreče v gorah;nesreče v gorah;46,3684858;14,5854245;Okrog 14.48 je na območju Logarske doline nad Okrešljem v občini Solčava zašla planinka. Gorski reševalci GRS Celje so planinko našli in jo nepoškodovano pospremili na v dolino.
327236;24.07.2022;15:27;2022;Nesreče v gorah;nesreče v gorah;46,409798;14,208837;Ob 15.27 si je na Poljški planini, občina Radovljica, pohodnik poškodoval koleno. Reševalci GRS Radovljica so poškodovanca na kraju oskrbeli, posadka s helikopterjem LPE z dežurno ekipo GRS Brnik na krovu pa ga je prepeljala v SB Jesenice. 
329854;24.08.2022;10:06;2022;Nesreče v gorah;nesreče v gorah;46,3882596;13,8150514;Ob 9.53 se je na poti proti Triglavu v Luknji poškodoval planinec. Gorski reševalci GRS Mojstrana in dežurna ekipa GRS na Brniku so poškodovanega planinca na kraju oskrbeli in  s helikopterjem LPE prepeljali v SB Jesenice.
334202;24.09.2022;16:09;2022;Nesreče v gorah;nesreče v gorah;46,0976183;14,9441991;Ob 16.09 je na zavarovani plezalni poti Ferata Renke, občina Zagorje ob Savi, onemogel plezalec. Gorski reševalci GRS Zasavje in Ljubljana so se z vrha ferate spustili do onemoglega plezalca in ga nepoškodovanega s pomočjo vrvne tehnike spustili do izhodišča.
338596;24.12.2022;18:23;2022;Nesreče v gorah;nesreče v gorah;46,4806647;14,0188225;Ob 18.14 so na Planini pod Rožco, občina Jesenice, omagali trije premraženi občani. Gorski reševalci GRS Jesenice so jih s pomočjo koordinat izsledili in jih pospremili v dolino.
316010;25.02.2022;20:19;2022;Nesreče v gorah;nesreče v gorah;46,2972494;13,805031;Ob 22.28 sta se v okolici Črnega jezera, občina Bohinj, izgubila planinca. Gorski reševalci GRS Bohinj so ju našli in pospremili nazaj v dolino.
321727;25.05.2022;13:24;2022;Nesreče v gorah;nesreče v gorah;46,4861979;14,0709507;Ob 13.24 se je med sedlom Suha in Kočo na Golici, občina Jesenice, poškodovala pohodnica. Reševalci GRS Jesenice in dežurna ekipa GRZS-HNMP so poškodovano osebo oskrbeli in jo s helikopterjem Slovenske vojske prepeljali na zdravljenje v SB Jesenice.
324706;25.06.2022;10:22;2022;Nesreče v gorah;nesreče v gorah;46,236661;14,0942074;Ob 10.22 je pri sestopu iz Ratitovca, občina Železniki, planinec potreboval pomoč. Gorski reševalci GRS Škofja Loka in dežurna ekipa GRS Brnik so planinca na kraju oskrbeli in s pomočjo helikopterja Slovenske policije prepeljali v bolnišnico na Jesenice.
324711;25.06.2022;12:02;2022;Nesreče v gorah;nesreče v gorah;46,3461353;13,8671666;Ob 12.02 je na planini Tosc, občina Bohinj, krava padla v globino in se poškodovala. Gorski reševalci GRS Bohinj so kravo na kraju pripravili na transport, nato pa jo je helikopter Slovenske vojske prepeljal v dolino.
324715;25.06.2022;12:20;2022;Nesreče v gorah;nesreče v gorah;46,3122838;13,5860525;Ob 12.20 je na planinski poti proti Javorščku, občina Bovec, pohodnik prišel do strmega in nevarnega melišča, od koder si ni upal nadaljevati poti. Posredovali so gorski reševalci GRS Bovec, ki so planinca varno rešili iz melišča in ga nepoškodovanega pospremili v dolino.
324716;25.06.2022;12:40;2022;Nesreče v gorah;nesreče v gorah;46,3415711;13,7821902;Ob 12.40 si je nad jezerom Ledvica v Stari Fužini, občina Bohinj, planinec poškodoval gleženj. Gorski reševalci GRS Bohinj in dežurna ekipa GRS Brnik so poškodovanega planinca na kraju oskrbeli, nato pa s helikopterjem Slovenske policije prepeljali v SB Jesenice.
324718;25.06.2022;13:01;2022;Nesreče v gorah;nesreče v gorah;46,439721;13,8957038;Ob 13.01 si je pri Zgornjem slapu Peričnik, občina Mojstrana, planinec poškodoval glavo. Gorski reševalci GRS Mojstrana so poškodovanega planinca na kraju oskrbeli ter pospremili v dolino, kjer so ga prevzeli reševalci NMP Jesenice.
324728;25.06.2022;16:19;2022;Nesreče v gorah;nesreče v gorah;46,2369465;13,8451922;Ob 16.19 so se na poti Čez Suho, občina Bohinj, izgubili štirje tuji planinci. Gorski reševalci GRS Bohinj so jih s pomočjo helikopterske ekipe Slovenske vojske našli in prepeljali v dolino.
324739;25.06.2022;18:29;2022;Nesreče v gorah;nesreče v gorah;46,300779;13,5608546;Ob 18.29 sta na severni strani Polovnika, pod Pirhovcem, občina Bovec, zašla tuja planinca s psom. Aktivirani so bili gorski reševalci GRS Bovec. Nepoškodovana planinca je v dolino prepeljal helikopter LPE skupaj z dežurno ekipo GRZS Brnik.
327306;25.07.2022;11:45;2022;Nesreče v gorah;nesreče v gorah;46,3867318;13,8505941;Ob 11.45 si je pri Triglavskih podih, občina Kranjska Gora planinec poškodoval koleno. Aktivirani so bili gorski reševalci GRS Mojstrana. V SB Jesenice pa je poškodovanega planinca prepeljal helikopter LPE skupaj z dežurno ekip GRS Brnik. 
330011;25.08.2022;14:55;2022;Nesreče v gorah;nesreče v gorah;46,3764014;13,8066494;Ob 14.40 si je pri sestopu iz Luknje proti dolini Zadnjice, občina Bovec, tuj planinec poškodoval gleženj. Gorski reševalci GRS Bovec so poškodovanega planinca oskrbeli in na klasičen način prenesli v dolino, od koder ga je partnerka prepeljala v bolnišnico.
321891;26.05.2022;13:39;2022;Nesreče v gorah;nesreče v gorah;46,4287911;14,2341067;Ob 13.40 so posredovali gorski reševalci postaje GRS Tržič na Zelenici, kjer je v Planinskem domu mlajša planinka omedlela. S terenskim vozilom so jo prepeljali v zdravstveni dom v Tržič.
324763;26.06.2022;10:49;2022;Nesreče v gorah;nesreče v gorah;46,4391645;13,7450289;Ob 10.49 je na poti na Sleme, občina Kranjska Gora, pohodnico obšla slabost. Reševalci GRS Kranjska Gora in dežurna ekipa GRS Brnik so obolelo pohodnico oskrbeli in pripravili za transport s helikopterjem LPE, ki jo je prepeljal v SB Jesenice.
324764;26.06.2022;10:48;2022;Nesreče v gorah;nesreče v gorah;45,8302396;13,9761381;Ob 10.50 si je med plezanjem v Gradiški turi, občina Vipava, pri padcu nemška državljanka poškodovala roko in hrbtenico. Posredovali so gorski reševalci GRS Tolmin-skupina Ajdovščina, GRS Ljubljana in dežurna ekipa GRS na Brniku s helikopterjem LPE. Helikopter jo je prepeljal v UKC Ljubljana. 
324784;26.06.2022;16:29;2022;Nesreče v gorah;nesreče v gorah;46,2959469;13,801368;Ob 16.29 se je pri sestopu čez Komarčo, občina Bohinj, poškodoval pohodnik. Reševalci GRS Bohinj in dežurna ekipa GRS Brnik so pohodnika na kraju oskrbeli. S helikopterjem LPE je bil prepeljan v SB Jesenice.
